genome	rate	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	enc0_xz_bytes	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
escherichia_coli.k32	0.01	greedytigs	31	na	runsapprox	bzip	1622989	49814809	1625910	48188899	1609309	1606394	49814809	13592668	12468068	34932	12503000	13788496	escherichia_coli.k32.r_0.01.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.01	greedytigs	31	na	runsapprox	xz	1622989	49814809	1625910	48188899	1609309	1606394	49814809	13592668	12468068	69528	12537596	13788496	escherichia_coli.k32.r_0.01.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.05	greedytigs	31	na	default	bzip	8114946	239218806	8114946	231103860	7703462	7703462	239218806	62501696	57026188	487340	57513528	63630552	escherichia_coli.k32.r_0.05.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.05	greedytigs	31	na	default	xz	8114946	239218806	8114946	231103860	7703462	7703462	239218806	62501696	57026188	881020	57907208	63630552	escherichia_coli.k32.r_0.05.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.05	greedytigs	31	na	ones	bzip	8114946	239218806	8184504	231034302	7771863	7703462	239218806	62501696	57026188	600734	57626922	63664856	escherichia_coli.k32.r_0.05.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.05	greedytigs	31	na	ones	xz	8114946	239218806	8184504	231034302	7771863	7703462	239218806	62501696	57026188	1159192	58185380	63664856	escherichia_coli.k32.r_0.05.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.05	greedytigs	31	na	runsapprox	bzip	8114946	239218806	8184504	231034302	7771863	7703462	239218806	62501696	57026188	600734	57626922	63664856	escherichia_coli.k32.r_0.05.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.05	greedytigs	31	na	runsapprox	xz	8114946	239218806	8184504	231034302	7771863	7703462	239218806	62501696	57026188	1159192	58185380	63664856	escherichia_coli.k32.r_0.05.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.1	greedytigs	31	na	default	bzip	16229893	453816618	16229898	437586720	14586224	14586224	453816618	117199832	106856328	1478385	108334713	119784100	escherichia_coli.k32.r_0.1.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.1	greedytigs	31	na	default	xz	16229893	453816618	16229898	437586720	14586224	14586224	453816618	117199832	106856328	2735428	109591756	119784100	escherichia_coli.k32.r_0.1.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.1	greedytigs	31	na	ones	bzip	16229893	453816618	16493246	437323372	14841281	14586224	453816618	117199832	106856328	1860023	108716351	120012520	escherichia_coli.k32.r_0.1.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.1	greedytigs	31	na	ones	xz	16229893	453816618	16493246	437323372	14841281	14586224	453816618	117199832	106856328	3604544	110460872	120012520	escherichia_coli.k32.r_0.1.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.1	greedytigs	31	na	runsapprox	bzip	16229893	453816618	16493246	437323372	14841281	14586224	453816618	117199832	106856328	1860023	108716351	120012520	escherichia_coli.k32.r_0.1.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.1	greedytigs	31	na	runsapprox	xz	16229893	453816618	16493246	437323372	14841281	14586224	453816618	117199832	106856328	3604544	110460872	120012520	escherichia_coli.k32.r_0.1.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.2	greedytigs	31	na	default	bzip	32459787	809698664	32459954	777238710	25907957	25907957	809698664	208431908	189715088	4156111	193871199	214544296	escherichia_coli.k32.r_0.2.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.2	greedytigs	31	na	default	xz	32459787	809698664	32459954	777238710	25907957	25907957	809698664	208431908	189715088	7685256	197400344	214544296	escherichia_coli.k32.r_0.2.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.2	greedytigs	31	na	ones	bzip	32459787	809698664	33399995	776298669	26787822	25907957	809698664	208431908	189715088	5350899	195065987	215354652	escherichia_coli.k32.r_0.2.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.2	greedytigs	31	na	ones	xz	32459787	809698664	33399995	776298669	26787822	25907957	809698664	208431908	189715088	10113920	199829008	215354652	escherichia_coli.k32.r_0.2.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.2	greedytigs	31	na	runsapprox	bzip	32459787	809698664	33399995	776298669	26787822	25907957	809698664	208431908	189715088	5350899	195065987	215354652	escherichia_coli.k32.r_0.2.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.2	greedytigs	31	na	runsapprox	xz	32459787	809698664	33399995	776298669	26787822	25907957	809698664	208431908	189715088	10113920	199829008	215354652	escherichia_coli.k32.r_0.2.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.3	greedytigs	31	na	default	bzip	48689681	1068441141	48691221	1019749920	33991664	33991664	1068441141	276442588	251149600	7322723	258472323	286700056	escherichia_coli.k32.r_0.3.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.3	greedytigs	31	na	default	xz	48689681	1068441141	48691221	1019749920	33991664	33991664	1068441141	276442588	251149600	13348088	264497688	286700056	escherichia_coli.k32.r_0.3.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.3	greedytigs	31	na	ones	bzip	48689681	1068441141	50553774	1017887367	35671663	33991664	1068441141	276442588	251149600	9530244	260679844	288317704	escherichia_coli.k32.r_0.3.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.3	greedytigs	31	na	ones	xz	48689681	1068441141	50553774	1017887367	35671663	33991664	1068441141	276442588	251149600	17327708	268477308	288317704	escherichia_coli.k32.r_0.3.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.3	greedytigs	31	na	runsapprox	bzip	48689681	1068441141	50553774	1017887367	35671663	33991664	1068441141	276442588	251149600	9530244	260679844	288317704	escherichia_coli.k32.r_0.3.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.3	greedytigs	31	na	runsapprox	xz	48689681	1068441141	50553774	1017887367	35671663	33991664	1068441141	276442588	251149600	17327708	268477308	288317704	escherichia_coli.k32.r_0.3.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.4	greedytigs	31	na	default	bzip	64919574	1230789627	64926867	1165862760	38862092	38862092	1230789627	319095188	289544356	10546230	300090586	333228456	escherichia_coli.k32.r_0.4.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.4	greedytigs	31	na	default	xz	64919574	1230789627	64926867	1165862760	38862092	38862092	1230789627	319095188	289544356	18965188	308509544	333228456	escherichia_coli.k32.r_0.4.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.4	greedytigs	31	na	ones	bzip	64919574	1230789627	67784812	1163004815	41341039	38862092	1230789627	319095188	289544356	13785315	303329671	335678176	escherichia_coli.k32.r_0.4.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.4	greedytigs	31	na	ones	xz	64919574	1230789627	67784812	1163004815	41341039	38862092	1230789627	319095188	289544356	24147104	313691460	335678176	escherichia_coli.k32.r_0.4.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.4	greedytigs	31	na	runsapprox	bzip	64919574	1230789627	67784812	1163004815	41341039	38862092	1230789627	319095188	289544356	13785315	303329671	335678176	escherichia_coli.k32.r_0.4.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.4	greedytigs	31	na	runsapprox	xz	64919574	1230789627	67784812	1163004815	41341039	38862092	1230789627	319095188	289544356	24147104	313691460	335678176	escherichia_coli.k32.r_0.4.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.5	greedytigs	31	na	default	bzip	81149468	1297571055	81176775	1216394280	40546476	40546476	1297571055	337532408	306089752	13421129	319510881	355251768	escherichia_coli.k32.r_0.5.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.5	greedytigs	31	na	default	xz	81149468	1297571055	81176775	1216394280	40546476	40546476	1297571055	337532408	306089752	23828260	329918012	355251768	escherichia_coli.k32.r_0.5.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.5	greedytigs	31	na	ones	bzip	81149468	1297571055	84939605	1212631450	43668712	40546476	1297571055	337532408	306089752	17536594	323626346	358412228	escherichia_coli.k32.r_0.5.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.5	greedytigs	31	na	ones	xz	81149468	1297571055	84939605	1212631450	43668712	40546476	1297571055	337532408	306089752	29641740	335731492	358412228	escherichia_coli.k32.r_0.5.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.5	greedytigs	31	na	runsapprox	bzip	81149468	1297571055	84939605	1212631450	43668712	40546476	1297571055	337532408	306089752	17536594	323626346	358412228	escherichia_coli.k32.r_0.5.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.5	greedytigs	31	na	runsapprox	xz	81149468	1297571055	84939605	1212631450	43668712	40546476	1297571055	337532408	306089752	29641740	335731492	358412228	escherichia_coli.k32.r_0.5.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.6	greedytigs	31	na	default	bzip	97379362	1269308330	97467320	1171841010	39061367	39061367	1269308330	332022856	301036784	15495213	316531997	352535192	escherichia_coli.k32.r_0.6.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.6	greedytigs	31	na	default	xz	97379362	1269308330	97467320	1171841010	39061367	39061367	1269308330	332022856	301036784	27080152	328116936	352535192	escherichia_coli.k32.r_0.6.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.6	greedytigs	31	na	ones	bzip	97379362	1269308330	101882980	1167425350	42541167	39061367	1269308330	332022856	301036784	20163200	321199984	356192976	escherichia_coli.k32.r_0.6.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.6	greedytigs	31	na	ones	xz	97379362	1269308330	101882980	1167425350	42541167	39061367	1269308330	332022856	301036784	32911592	333948376	356192976	escherichia_coli.k32.r_0.6.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.6	greedytigs	31	na	runsapprox	bzip	97379362	1269308330	101882980	1167425350	42541167	39061367	1269308330	332022856	301036784	20163200	321199984	356192976	escherichia_coli.k32.r_0.6.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.6	greedytigs	31	na	runsapprox	xz	97379362	1269308330	101882980	1167425350	42541167	39061367	1269308330	332022856	301036784	32911592	333948376	356192976	escherichia_coli.k32.r_0.6.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.7	greedytigs	31	na	default	bzip	113609255	1146442809	113877579	1032565230	34418841	34418841	1146442809	301007236	273247548	16114134	289361682	323525308	escherichia_coli.k32.r_0.7.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.7	greedytigs	31	na	default	xz	113609255	1146442809	113877579	1032565230	34418841	34418841	1146442809	301007236	273247548	27757064	301004612	323525308	escherichia_coli.k32.r_0.7.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.7	greedytigs	31	na	ones	bzip	113609255	1146442809	118510019	1027932790	37848422	34418841	1146442809	301007236	273247548	20860188	294107736	327289332	escherichia_coli.k32.r_0.7.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.7	greedytigs	31	na	ones	xz	113609255	1146442809	118510019	1027932790	37848422	34418841	1146442809	301007236	273247548	33057816	306305364	327289332	escherichia_coli.k32.r_0.7.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.7	greedytigs	31	na	runsapprox	bzip	113609255	1146442809	118510019	1027932790	37848422	34418841	1146442809	301007236	273247548	20860188	294107736	327289332	escherichia_coli.k32.r_0.7.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.7	greedytigs	31	na	runsapprox	xz	113609255	1146442809	118510019	1027932790	37848422	34418841	1146442809	301007236	273247548	33057816	306305364	327289332	escherichia_coli.k32.r_0.7.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.8	greedytigs	31	na	default	bzip	129839149	928543382	130681772	797861610	26595387	26595387	928543382	244834748	222683920	14656694	237340614	267655728	escherichia_coli.k32.r_0.8.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.8	greedytigs	31	na	default	xz	129839149	928543382	130681772	797861610	26595387	26595387	928543382	244834748	222683920	24860412	247544332	267655728	escherichia_coli.k32.r_0.8.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.8	greedytigs	31	na	ones	bzip	129839149	928543382	134930204	793613178	29482237	26595387	928543382	244834748	222683920	18845988	241529908	271089424	escherichia_coli.k32.r_0.8.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.8	greedytigs	31	na	ones	xz	129839149	928543382	134930204	793613178	29482237	26595387	928543382	244834748	222683920	29141840	251825760	271089424	escherichia_coli.k32.r_0.8.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.8	greedytigs	31	na	runsapprox	bzip	129839149	928543382	134930204	793613178	29482237	26595387	928543382	244834748	222683920	18845988	241529908	271089424	escherichia_coli.k32.r_0.8.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.8	greedytigs	31	na	runsapprox	xz	129839149	928543382	134930204	793613178	29482237	26595387	928543382	244834748	222683920	29141840	251825760	271089424	escherichia_coli.k32.r_0.8.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.9	greedytigs	31	na	default	bzip	146069043	614821342	149308822	465512520	15517084	15517084	614821342	160120968	146448804	10369373	156818177	179624268	escherichia_coli.k32.r_0.9.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.9	greedytigs	31	na	default	xz	146069043	614821342	149308822	465512520	15517084	15517084	614821342	160120968	146448804	17121960	163570764	179624268	escherichia_coli.k32.r_0.9.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.9	greedytigs	31	na	ones	bzip	146069043	614821342	152335625	462485717	17281106	15517084	614821342	160120968	146448804	13197605	159646409	181891684	escherichia_coli.k32.r_0.9.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.9	greedytigs	31	na	ones	xz	146069043	614821342	152335625	462485717	17281106	15517084	614821342	160120968	146448804	19966436	166415240	181891684	escherichia_coli.k32.r_0.9.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.9	greedytigs	31	na	runsapprox	bzip	146069043	614821342	152335625	462485717	17281106	15517084	614821342	160120968	146448804	13197605	159646409	181891684	escherichia_coli.k32.r_0.9.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.9	greedytigs	31	na	runsapprox	xz	146069043	614821342	152335625	462485717	17281106	15517084	614821342	160120968	146448804	19966436	166415240	181891684	escherichia_coli.k32.r_0.9.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	1.0	greedytigs	31	na	default	bzip	162298937	202444634	180314924	22129710	737657	737657	202444634	39439948	38595480	865767	39461247	42947524	escherichia_coli.k32.r_1.0.S_greedytigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	1.0	greedytigs	31	na	default	xz	162298937	202444634	180314924	22129710	737657	737657	202444634	39439948	38595480	1891304	40486784	42947524	escherichia_coli.k32.r_1.0.S_greedytigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	1.0	greedytigs	31	na	ones	bzip	162298937	202444634	180805092	21639542	738894	737657	202444634	39439948	38595480	1043735	39639215	42948540	escherichia_coli.k32.r_1.0.S_greedytigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	1.0	greedytigs	31	na	ones	xz	162298937	202444634	180805092	21639542	738894	737657	202444634	39439948	38595480	2113260	40708740	42948540	escherichia_coli.k32.r_1.0.S_greedytigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	1.0	greedytigs	31	na	runsapprox	bzip	162298937	202444634	180803311	21641323	737651	737657	202444634	39439948	38595480	1040565	39636045	42948112	escherichia_coli.k32.r_1.0.S_greedytigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	1.0	greedytigs	31	na	runsapprox	xz	162298937	202444634	180803311	21641323	737651	737657	202444634	39439948	38595480	2110172	40705652	42948112	escherichia_coli.k32.r_1.0.S_greedytigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.000000001	matchtigs	31	na	default	bzip	1	31	1	30	1	1	31	96	96	41	137	96	escherichia_coli.k32.r_0.000000001.S_matchtigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.000000001	matchtigs	31	na	default	xz	1	31	1	30	1	1	31	96	96	76	172	96	escherichia_coli.k32.r_0.000000001.S_matchtigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.000000001	matchtigs	31	na	ones	bzip	1	31	1	30	1	1	31	96	96	41	137	96	escherichia_coli.k32.r_0.000000001.S_matchtigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.000000001	matchtigs	31	na	ones	xz	1	31	1	30	1	1	31	96	96	76	172	96	escherichia_coli.k32.r_0.000000001.S_matchtigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.000000001	matchtigs	31	na	runsapprox	bzip	1	31	1	30	1	1	31	96	96	41	137	96	escherichia_coli.k32.r_0.000000001.S_matchtigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.000000001	matchtigs	31	na	runsapprox	xz	1	31	1	30	1	1	31	96	96	76	172	96	escherichia_coli.k32.r_0.000000001.S_matchtigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.0001	matchtigs	31	na	default	bzip	16229	503069	16229	486840	16228	16228	503069	142356	135924	49	135973	146512	escherichia_coli.k32.r_0.0001.S_matchtigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.0001	matchtigs	31	na	default	xz	16229	503069	16229	486840	16228	16228	503069	142356	135924	224	136148	146512	escherichia_coli.k32.r_0.0001.S_matchtigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.0001	matchtigs	31	na	ones	bzip	16229	503069	16229	486840	16228	16228	503069	142356	135924	49	135973	146512	escherichia_coli.k32.r_0.0001.S_matchtigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.0001	matchtigs	31	na	ones	xz	16229	503069	16229	486840	16228	16228	503069	142356	135924	224	136148	146512	escherichia_coli.k32.r_0.0001.S_matchtigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.0001	matchtigs	31	na	runsapprox	bzip	16229	503069	16229	486840	16228	16228	503069	142356	135924	49	135973	146512	escherichia_coli.k32.r_0.0001.S_matchtigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.0001	matchtigs	31	na	runsapprox	xz	16229	503069	16229	486840	16228	16228	503069	142356	135924	224	136148	146512	escherichia_coli.k32.r_0.0001.S_matchtigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.001	matchtigs	31	na	default	bzip	162298	5025568	162298	4863270	162109	162109	5025568	1429288	1310292	521	1310813	1451156	escherichia_coli.k32.r_0.001.S_matchtigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.001	matchtigs	31	na	default	xz	162298	5025568	162298	4863270	162109	162109	5025568	1429288	1310292	1604	1311896	1451156	escherichia_coli.k32.r_0.001.S_matchtigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.001	matchtigs	31	na	ones	bzip	162298	5025568	162327	4863241	162138	162109	5025568	1429288	1310292	610	1310902	1451308	escherichia_coli.k32.r_0.001.S_matchtigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.001	matchtigs	31	na	ones	xz	162298	5025568	162327	4863241	162138	162109	5025568	1429288	1310292	1788	1312080	1451308	escherichia_coli.k32.r_0.001.S_matchtigs.k_31.d_na.M_ones.C_xz
escherichia_coli.k32	0.001	matchtigs	31	na	runsapprox	bzip	162298	5025568	162327	4863241	162138	162109	5025568	1429288	1310292	610	1310902	1451308	escherichia_coli.k32.r_0.001.S_matchtigs.k_31.d_na.M_runsapprox.C_bzip
escherichia_coli.k32	0.001	matchtigs	31	na	runsapprox	xz	162298	5025568	162327	4863241	162138	162109	5025568	1429288	1310292	1788	1312080	1451308	escherichia_coli.k32.r_0.001.S_matchtigs.k_31.d_na.M_runsapprox.C_xz
escherichia_coli.k32	0.01	matchtigs	31	na	default	bzip	1622989	49814809	1622989	48191820	1606394	1606394	49814809	13592668	12468068	28940	12497008	13785812	escherichia_coli.k32.r_0.01.S_matchtigs.k_31.d_na.M_default.C_bzip
escherichia_coli.k32	0.01	matchtigs	31	na	default	xz	1622989	49814809	1622989	48191820	1606394	1606394	49814809	13592668	12468068	54288	12522356	13785812	escherichia_coli.k32.r_0.01.S_matchtigs.k_31.d_na.M_default.C_xz
escherichia_coli.k32	0.01	matchtigs	31	na	ones	bzip	1622989	49814809	1625910	48188899	1609309	1606394	49814809	13592668	12468068	34932	12503000	13788496	escherichia_coli.k32.r_0.01.S_matchtigs.k_31.d_na.M_ones.C_bzip
escherichia_coli.k32	0.01	matchtigs	31	na	ones	xz	1622989	49814809	1625910	48188899	1609309	1606394	49814809	13592668	12468068	69528	12537596	13788496	escherichia_coli.k32.r_0.01.S_matchtigs.k_31.d_na.M_ones.C_xz
