genome	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	1	runs	2080	2240	2235	5	1	872	88	960	876	8420000	0.16	0.11	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_1	spneumoniae.S_pseudosimplitigsAC.k_6.d_1.M_runs
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	1	zeros	2080	2240	2080	160	37	872	132	1004	940	8420000	0.16	0.11	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_1	spneumoniae.S_pseudosimplitigsAC.k_6.d_1.M_zeros
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	2	default	2080	2205	2080	125	49	876	152	1028	944	8460000	0.23	0.19	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_2	spneumoniae.S_pseudosimplitigsAC.k_6.d_2.M_default
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	2	ones	2080	2205	2200	5	1	876	84	960	876	8460000	0.23	0.19	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_2	spneumoniae.S_pseudosimplitigsAC.k_6.d_2.M_ones
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	2	runs	2080	2205	2200	5	1	876	84	960	876	8460000	0.23	0.19	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_2	spneumoniae.S_pseudosimplitigsAC.k_6.d_2.M_runs
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	2	zeros	2080	2205	2080	125	50	876	156	1032	928	8460000	0.23	0.19	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_2	spneumoniae.S_pseudosimplitigsAC.k_6.d_2.M_zeros
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	3	default	2080	2184	2080	104	56	868	164	1032	932	8460000	0.18	0.14	0.01	spneumoniae.S_pseudosimplitigsAC.k_6.d_3	spneumoniae.S_pseudosimplitigsAC.k_6.d_3.M_default
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	3	ones	2080	2184	2179	5	1	868	84	952	872	8460000	0.18	0.14	0.01	spneumoniae.S_pseudosimplitigsAC.k_6.d_3	spneumoniae.S_pseudosimplitigsAC.k_6.d_3.M_ones
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	3	runs	2080	2184	2179	5	1	868	84	952	872	8460000	0.18	0.14	0.01	spneumoniae.S_pseudosimplitigsAC.k_6.d_3	spneumoniae.S_pseudosimplitigsAC.k_6.d_3.M_runs
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	3	zeros	2080	2184	2080	104	55	868	160	1028	916	8460000	0.18	0.14	0.01	spneumoniae.S_pseudosimplitigsAC.k_6.d_3	spneumoniae.S_pseudosimplitigsAC.k_6.d_3.M_zeros
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	4	default	2080	2187	2080	107	59	868	160	1028	932	8460000	0.22	0.19	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_4	spneumoniae.S_pseudosimplitigsAC.k_6.d_4.M_default
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	4	ones	2080	2187	2182	5	1	868	84	952	872	8460000	0.22	0.19	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_4	spneumoniae.S_pseudosimplitigsAC.k_6.d_4.M_ones
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	4	runs	2080	2187	2182	5	1	868	84	952	872	8460000	0.22	0.19	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_4	spneumoniae.S_pseudosimplitigsAC.k_6.d_4.M_runs
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	4	zeros	2080	2187	2080	107	58	868	160	1028	916	8460000	0.22	0.19	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_4	spneumoniae.S_pseudosimplitigsAC.k_6.d_4.M_zeros
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	5	default	2080	2190	2080	110	60	868	164	1032	932	8460000	0.24	0.2	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_5	spneumoniae.S_pseudosimplitigsAC.k_6.d_5.M_default
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	5	ones	2080	2190	2185	5	1	868	84	952	872	8460000	0.24	0.2	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_5	spneumoniae.S_pseudosimplitigsAC.k_6.d_5.M_ones
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	5	runs	2080	2190	2185	5	1	868	84	952	872	8460000	0.24	0.2	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_5	spneumoniae.S_pseudosimplitigsAC.k_6.d_5.M_runs
spneumoniae	6	pseudosimplitigsAC	loc-greedy	AC	5	zeros	2080	2190	2080	110	59	868	160	1028	916	8460000	0.24	0.2	0	spneumoniae.S_pseudosimplitigsAC.k_6.d_5	spneumoniae.S_pseudosimplitigsAC.k_6.d_5.M_zeros
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	1	default	8192	8612	8192	420	70	1724	204	1928	1816	8436000	0.27	0.21	0.01	spneumoniae.S_pseudosimplitigs.k_7.d_1	spneumoniae.S_pseudosimplitigs.k_7.d_1.M_default
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	1	ones	8192	8612	8606	6	1	1724	108	1832	1732	8436000	0.27	0.21	0.01	spneumoniae.S_pseudosimplitigs.k_7.d_1	spneumoniae.S_pseudosimplitigs.k_7.d_1.M_ones
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	1	runs	8192	8612	8606	6	1	1724	108	1832	1732	8436000	0.27	0.21	0.01	spneumoniae.S_pseudosimplitigs.k_7.d_1	spneumoniae.S_pseudosimplitigs.k_7.d_1.M_runs
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	1	zeros	8192	8612	8192	420	115	1724	320	2044	1904	8436000	0.27	0.21	0.01	spneumoniae.S_pseudosimplitigs.k_7.d_1	spneumoniae.S_pseudosimplitigs.k_7.d_1.M_zeros
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	2	default	8192	8495	8192	303	158	1728	308	2036	1892	8432000	0.27	0.22	0	spneumoniae.S_pseudosimplitigs.k_7.d_2	spneumoniae.S_pseudosimplitigs.k_7.d_2.M_default
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	2	ones	8192	8495	8489	6	1	1728	108	1836	1736	8432000	0.27	0.22	0	spneumoniae.S_pseudosimplitigs.k_7.d_2	spneumoniae.S_pseudosimplitigs.k_7.d_2.M_ones
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	2	runs	8192	8495	8489	6	1	1728	108	1836	1736	8432000	0.27	0.22	0	spneumoniae.S_pseudosimplitigs.k_7.d_2	spneumoniae.S_pseudosimplitigs.k_7.d_2.M_runs
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	2	zeros	8192	8495	8192	303	145	1728	328	2056	1900	8432000	0.27	0.22	0	spneumoniae.S_pseudosimplitigs.k_7.d_2	spneumoniae.S_pseudosimplitigs.k_7.d_2.M_zeros
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	3	default	8192	8511	8192	319	226	1684	388	2072	1880	8460000	0.27	0.23	0	spneumoniae.S_pseudosimplitigs.k_7.d_3	spneumoniae.S_pseudosimplitigs.k_7.d_3.M_default
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	3	ones	8192	8511	8505	6	1	1684	108	1792	1692	8460000	0.27	0.23	0	spneumoniae.S_pseudosimplitigs.k_7.d_3	spneumoniae.S_pseudosimplitigs.k_7.d_3.M_ones
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	3	runs	8192	8511	8505	6	1	1684	108	1792	1692	8460000	0.27	0.23	0	spneumoniae.S_pseudosimplitigs.k_7.d_3	spneumoniae.S_pseudosimplitigs.k_7.d_3.M_runs
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	3	zeros	8192	8511	8192	319	197	1684	412	2096	1884	8460000	0.27	0.23	0	spneumoniae.S_pseudosimplitigs.k_7.d_3	spneumoniae.S_pseudosimplitigs.k_7.d_3.M_zeros
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	4	default	8192	8490	8192	298	222	1716	384	2100	1872	8472000	0.26	0.21	0.01	spneumoniae.S_pseudosimplitigs.k_7.d_4	spneumoniae.S_pseudosimplitigs.k_7.d_4.M_default
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	4	ones	8192	8490	8484	6	1	1716	108	1824	1724	8472000	0.26	0.21	0.01	spneumoniae.S_pseudosimplitigs.k_7.d_4	spneumoniae.S_pseudosimplitigs.k_7.d_4.M_ones
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	4	runs	8192	8490	8484	6	1	1716	108	1824	1724	8472000	0.26	0.21	0.01	spneumoniae.S_pseudosimplitigs.k_7.d_4	spneumoniae.S_pseudosimplitigs.k_7.d_4.M_runs
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	4	zeros	8192	8490	8192	298	195	1716	416	2132	1896	8472000	0.26	0.21	0.01	spneumoniae.S_pseudosimplitigs.k_7.d_4	spneumoniae.S_pseudosimplitigs.k_7.d_4.M_zeros
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	5	default	8192	8481	8192	289	221	1712	388	2100	1860	8456000	0.22	0.18	0	spneumoniae.S_pseudosimplitigs.k_7.d_5	spneumoniae.S_pseudosimplitigs.k_7.d_5.M_default
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	5	ones	8192	8481	8475	6	1	1712	108	1820	1720	8456000	0.22	0.18	0	spneumoniae.S_pseudosimplitigs.k_7.d_5	spneumoniae.S_pseudosimplitigs.k_7.d_5.M_ones
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	5	runs	8192	8481	8475	6	1	1712	108	1820	1720	8456000	0.22	0.18	0	spneumoniae.S_pseudosimplitigs.k_7.d_5	spneumoniae.S_pseudosimplitigs.k_7.d_5.M_runs
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	5	zeros	8192	8481	8192	289	194	1712	416	2128	1888	8456000	0.22	0.18	0	spneumoniae.S_pseudosimplitigs.k_7.d_5	spneumoniae.S_pseudosimplitigs.k_7.d_5.M_zeros
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	6	default	8192	8481	8192	289	221	1712	388	2100	1860	8444000	0.23	0.19	0	spneumoniae.S_pseudosimplitigs.k_7.d_6	spneumoniae.S_pseudosimplitigs.k_7.d_6.M_default
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	6	ones	8192	8481	8475	6	1	1712	108	1820	1720	8444000	0.23	0.19	0	spneumoniae.S_pseudosimplitigs.k_7.d_6	spneumoniae.S_pseudosimplitigs.k_7.d_6.M_ones
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	6	runs	8192	8481	8475	6	1	1712	108	1820	1720	8444000	0.23	0.19	0	spneumoniae.S_pseudosimplitigs.k_7.d_6	spneumoniae.S_pseudosimplitigs.k_7.d_6.M_runs
spneumoniae	7	pseudosimplitigs	loc-greedy	HT	6	zeros	8192	8481	8192	289	194	1712	416	2128	1888	8444000	0.23	0.19	0	spneumoniae.S_pseudosimplitigs.k_7.d_6	spneumoniae.S_pseudosimplitigs.k_7.d_6.M_zeros
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	1	default	8192	8204	8192	12	2	2628	112	2740	2640	18316000	0.26	0.22	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_1	spneumoniae.S_pseudosimplitigsAC.k_7.d_1.M_default
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	1	ones	8192	8204	8198	6	1	2628	108	2736	2632	18316000	0.26	0.22	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_1	spneumoniae.S_pseudosimplitigsAC.k_7.d_1.M_ones
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	1	runs	8192	8204	8198	6	1	2628	108	2736	2632	18316000	0.26	0.22	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_1	spneumoniae.S_pseudosimplitigsAC.k_7.d_1.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	1	zeros	8192	8204	8192	12	2	2628	112	2740	2640	18316000	0.26	0.22	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_1	spneumoniae.S_pseudosimplitigsAC.k_7.d_1.M_zeros
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	2	default	8192	8204	8192	12	2	2628	112	2740	2640	18316000	0.33	0.28	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_2	spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_default
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	2	ones	8192	8204	8198	6	1	2628	108	2736	2632	18316000	0.33	0.28	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_2	spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_ones
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	2	runs	8192	8204	8198	6	1	2628	108	2736	2632	18316000	0.33	0.28	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_2	spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	2	zeros	8192	8204	8192	12	2	2628	112	2740	2640	18316000	0.33	0.28	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_2	spneumoniae.S_pseudosimplitigsAC.k_7.d_2.M_zeros
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	3	default	8192	8200	8192	8	2	2628	112	2740	2636	18316000	0.25	0.21	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_3	spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_default
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	3	ones	8192	8200	8194	6	1	2628	108	2736	2632	18316000	0.25	0.21	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_3	spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_ones
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	3	runs	8192	8200	8194	6	1	2628	108	2736	2632	18316000	0.25	0.21	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_3	spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	3	zeros	8192	8200	8192	8	2	2628	112	2740	2636	18316000	0.25	0.21	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_3	spneumoniae.S_pseudosimplitigsAC.k_7.d_3.M_zeros
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	4	default	8192	8200	8192	8	2	2628	112	2740	2636	18316000	0.28	0.24	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_4	spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_default
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	4	ones	8192	8200	8194	6	1	2628	108	2736	2632	18316000	0.28	0.24	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_4	spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_ones
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	4	runs	8192	8200	8194	6	1	2628	108	2736	2632	18316000	0.28	0.24	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_4	spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	4	zeros	8192	8200	8192	8	2	2628	112	2740	2636	18316000	0.28	0.24	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_4	spneumoniae.S_pseudosimplitigsAC.k_7.d_4.M_zeros
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	5	default	8192	8200	8192	8	2	2628	112	2740	2636	18316000	0.21	0.17	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_5	spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_default
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	5	ones	8192	8200	8194	6	1	2628	108	2736	2632	18316000	0.21	0.17	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_5	spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_ones
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	5	runs	8192	8200	8194	6	1	2628	108	2736	2632	18316000	0.21	0.17	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_5	spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	5	zeros	8192	8200	8192	8	2	2628	112	2740	2636	18316000	0.21	0.17	0	spneumoniae.S_pseudosimplitigsAC.k_7.d_5	spneumoniae.S_pseudosimplitigsAC.k_7.d_5.M_zeros
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	6	default	8192	8200	8192	8	2	2628	112	2740	2636	18316000	0.3	0.26	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_6	spneumoniae.S_pseudosimplitigsAC.k_7.d_6.M_default
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	6	ones	8192	8200	8194	6	1	2628	108	2736	2632	18316000	0.3	0.26	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_6	spneumoniae.S_pseudosimplitigsAC.k_7.d_6.M_ones
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	6	runs	8192	8200	8194	6	1	2628	108	2736	2632	18316000	0.3	0.26	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_6	spneumoniae.S_pseudosimplitigsAC.k_7.d_6.M_runs
spneumoniae	7	pseudosimplitigsAC	loc-greedy	AC	6	zeros	8192	8200	8192	8	2	2628	112	2740	2636	18316000	0.3	0.26	0.01	spneumoniae.S_pseudosimplitigsAC.k_7.d_6	spneumoniae.S_pseudosimplitigsAC.k_7.d_6.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	1	default	32835	35068	32835	2233	319	4708	564	5272	5656	12240000	1	0.93	0	spneumoniae.S_pseudosimplitigs.k_8.d_1	spneumoniae.S_pseudosimplitigs.k_8.d_1.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	1	ones	32835	35068	35030	38	31	4708	236	4944	4768	12240000	1	0.93	0	spneumoniae.S_pseudosimplitigs.k_8.d_1	spneumoniae.S_pseudosimplitigs.k_8.d_1.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	1	runs	32835	35068	35024	44	29	4708	240	4948	4760	12240000	1	0.93	0	spneumoniae.S_pseudosimplitigs.k_8.d_1	spneumoniae.S_pseudosimplitigs.k_8.d_1.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	1	zeros	32835	35068	32835	2233	503	4708	916	5624	5844	12240000	1	0.93	0	spneumoniae.S_pseudosimplitigs.k_8.d_1	spneumoniae.S_pseudosimplitigs.k_8.d_1.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	2	default	32835	34549	32835	1714	574	4736	868	5604	5792	12216000	0.42	0.36	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_2	spneumoniae.S_pseudosimplitigs.k_8.d_2.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	2	ones	32835	34549	34523	26	20	4736	204	4940	4784	12216000	0.42	0.36	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_2	spneumoniae.S_pseudosimplitigs.k_8.d_2.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	2	runs	32835	34549	34523	26	20	4736	204	4940	4784	12216000	0.42	0.36	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_2	spneumoniae.S_pseudosimplitigs.k_8.d_2.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	2	zeros	32835	34549	32835	1714	581	4736	952	5688	5816	12216000	0.42	0.36	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_2	spneumoniae.S_pseudosimplitigs.k_8.d_2.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	3	default	32835	34175	32835	1340	674	4488	1000	5488	5340	12192000	0.35	0.31	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_3	spneumoniae.S_pseudosimplitigs.k_8.d_3.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	3	ones	32835	34175	34140	35	28	4488	212	4700	4504	12192000	0.35	0.31	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_3	spneumoniae.S_pseudosimplitigs.k_8.d_3.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	3	runs	32835	34175	34136	39	27	4488	212	4700	4508	12192000	0.35	0.31	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_3	spneumoniae.S_pseudosimplitigs.k_8.d_3.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	3	zeros	32835	34175	32835	1340	631	4488	1008	5496	5276	12192000	0.35	0.31	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_3	spneumoniae.S_pseudosimplitigs.k_8.d_3.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	4	default	32835	34364	32835	1529	934	4396	1156	5552	5436	12216000	0.48	0.42	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_4	spneumoniae.S_pseudosimplitigs.k_8.d_4.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	4	ones	32835	34364	34331	33	25	4396	212	4608	4264	12216000	0.48	0.42	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_4	spneumoniae.S_pseudosimplitigs.k_8.d_4.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	4	runs	32835	34364	34329	35	23	4396	212	4608	4264	12216000	0.48	0.42	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_4	spneumoniae.S_pseudosimplitigs.k_8.d_4.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	4	zeros	32835	34364	32835	1529	928	4396	1244	5640	5644	12216000	0.48	0.42	0.01	spneumoniae.S_pseudosimplitigs.k_8.d_4	spneumoniae.S_pseudosimplitigs.k_8.d_4.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	5	default	32835	34329	32835	1494	930	4156	1160	5316	5480	12208000	0.54	0.49	0	spneumoniae.S_pseudosimplitigs.k_8.d_5	spneumoniae.S_pseudosimplitigs.k_8.d_5.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	5	ones	32835	34329	34293	36	28	4156	212	4368	4092	12208000	0.54	0.49	0	spneumoniae.S_pseudosimplitigs.k_8.d_5	spneumoniae.S_pseudosimplitigs.k_8.d_5.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	5	runs	32835	34329	34292	37	27	4156	216	4372	4092	12208000	0.54	0.49	0	spneumoniae.S_pseudosimplitigs.k_8.d_5	spneumoniae.S_pseudosimplitigs.k_8.d_5.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	5	zeros	32835	34329	32835	1494	963	4156	1308	5464	5624	12208000	0.54	0.49	0	spneumoniae.S_pseudosimplitigs.k_8.d_5	spneumoniae.S_pseudosimplitigs.k_8.d_5.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	6	default	32835	34323	32835	1488	933	4376	1164	5540	5444	12212000	0.62	0.58	0	spneumoniae.S_pseudosimplitigs.k_8.d_6	spneumoniae.S_pseudosimplitigs.k_8.d_6.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	6	ones	32835	34323	34287	36	27	4376	212	4588	4272	12212000	0.62	0.58	0	spneumoniae.S_pseudosimplitigs.k_8.d_6	spneumoniae.S_pseudosimplitigs.k_8.d_6.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	6	runs	32835	34323	34287	36	27	4376	212	4588	4272	12212000	0.62	0.58	0	spneumoniae.S_pseudosimplitigs.k_8.d_6	spneumoniae.S_pseudosimplitigs.k_8.d_6.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	6	zeros	32835	34323	32835	1488	967	4376	1312	5688	5576	12212000	0.62	0.58	0	spneumoniae.S_pseudosimplitigs.k_8.d_6	spneumoniae.S_pseudosimplitigs.k_8.d_6.M_zeros
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	7	default	32835	34324	32835	1489	934	4380	1164	5544	5440	12244000	0.44	0.39	0	spneumoniae.S_pseudosimplitigs.k_8.d_7	spneumoniae.S_pseudosimplitigs.k_8.d_7.M_default
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	7	ones	32835	34324	34288	36	27	4380	208	4588	4272	12244000	0.44	0.39	0	spneumoniae.S_pseudosimplitigs.k_8.d_7	spneumoniae.S_pseudosimplitigs.k_8.d_7.M_ones
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	7	runs	32835	34324	34288	36	27	4380	208	4588	4272	12244000	0.44	0.39	0	spneumoniae.S_pseudosimplitigs.k_8.d_7	spneumoniae.S_pseudosimplitigs.k_8.d_7.M_runs
spneumoniae	8	pseudosimplitigs	loc-greedy	HT	7	zeros	32835	34324	32835	1489	968	4380	1308	5688	5572	12244000	0.44	0.39	0	spneumoniae.S_pseudosimplitigs.k_8.d_7	spneumoniae.S_pseudosimplitigs.k_8.d_7.M_zeros
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	1	default	32835	33941	32835	1106	158	9864	360	10224	10212	64772000	0.76	0.67	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_1	spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_default
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	1	ones	32835	33941	33886	55	42	9864	248	10112	9928	64772000	0.76	0.67	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_1	spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_ones
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	1	runs	32835	33941	33860	81	31	9864	240	10104	9928	64772000	0.76	0.67	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_1	spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_runs
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	1	zeros	32835	33941	32835	1106	222	9864	488	10352	10308	64772000	0.76	0.67	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_1	spneumoniae.S_pseudosimplitigsAC.k_8.d_1.M_zeros
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	2	default	32835	33861	32835	1026	252	9856	512	10368	10336	64772000	0.56	0.5	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_2	spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_default
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	2	ones	32835	33861	33824	37	31	9856	232	10088	9960	64772000	0.56	0.5	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_2	spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_ones
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	2	runs	32835	33861	33822	39	30	9856	232	10088	9964	64772000	0.56	0.5	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_2	spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_runs
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	2	zeros	32835	33861	32835	1026	255	9856	536	10392	10292	64772000	0.56	0.5	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_2	spneumoniae.S_pseudosimplitigsAC.k_8.d_2.M_zeros
spneumoniae	8	pseudosimplitigsAC	loc-greedy	AC	3	default	32835	33757	32835	922	308	9784	624	10408	10352	64772000	0.68	0.6	0.03	spneumoniae.S_pseudosimplitigsAC.k_8.d_3	spneumoniae.S_pseudosimplitigsAC.k_8.d_3.M_default
