genome	rate	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	tigs_ns	tigs_cl	enc0_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
spneumo_pangenome_subsampled	0.01	16	pseudosimplitigsAC	loc-greedy	AC	3	runs	69453	1072940	69454	1003486	68700	283144	6948	290092	328584	na	na	na	266208000	2.38	1.21	0.13	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_3	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_3.M_runs
spneumo_pangenome_subsampled	0.01	16	pseudosimplitigsAC	loc-greedy	AC	3	zeros	69453	1072940	69453	1003487	68700	283144	7000	290144	328356	na	na	na	266208000	2.38	1.21	0.13	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_3	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_3.M_zeros
spneumo_pangenome_subsampled	0.01	16	pseudosimplitigsAC	loc-greedy	AC	4	default	69453	1046959	69453	977506	68712	277060	10200	287260	322632	na	na	na	266208000	2.97	1.7	0.12	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_4.M_default
spneumo_pangenome_subsampled	0.01	16	pseudosimplitigsAC	loc-greedy	AC	4	ones	69453	1046959	69526	977433	68780	277060	10512	287572	322852	na	na	na	266208000	2.97	1.7	0.12	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_4.M_ones
spneumo_pangenome_subsampled	0.01	16	pseudosimplitigsAC	loc-greedy	AC	4	runs	69453	1046959	69454	977505	68708	277060	10524	287584	322860	na	na	na	266208000	2.97	1.7	0.12	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_4.M_runs
spneumo_pangenome_subsampled	0.01	16	pseudosimplitigsAC	loc-greedy	AC	4	zeros	69453	1046959	69453	977506	68712	277060	10492	287552	322732	na	na	na	266208000	2.97	1.7	0.12	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_4.M_zeros
spneumo_pangenome_subsampled	0.01	16	pseudosimplitigsAC	loc-greedy	AC	5	default	69453	993264	69453	923811	68743	263344	15828	279172	309688	na	na	na	266208000	2.39	1.2	0.13	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_5.M_default
spneumo_pangenome_subsampled	0.01	16	pseudosimplitigsAC	loc-greedy	AC	5	ones	69453	993264	69517	923747	68794	263344	16028	279372	309688	na	na	na	266208000	2.39	1.2	0.13	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_5.M_ones
spneumo_pangenome_subsampled	0.01	16	pseudosimplitigsAC	loc-greedy	AC	5	runs	69453	993264	69454	923810	68731	263344	15980	279324	309656	na	na	na	266208000	2.39	1.2	0.13	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_5.M_runs
spneumo_pangenome_subsampled	0.01	16	pseudosimplitigsAC	loc-greedy	AC	5	zeros	69453	993264	69453	923811	68743	263344	15900	279244	309576	na	na	na	266208000	2.39	1.2	0.13	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_16.d_5.M_zeros
spneumo_pangenome_subsampled	0.01	16	matchtigs	matchtigs	na	na	default	69453	1099923	69453	1030470	68698	287360	2252	289612	324084	68698	1099923	324344	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_16.d_na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_16.d_na.M_default
spneumo_pangenome_subsampled	0.01	16	matchtigs	matchtigs	na	na	ones	69453	1099923	69720	1030203	68964	287360	3476	290836	324284	68698	1099923	324344	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_16.d_na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_16.d_na.M_ones
spneumo_pangenome_subsampled	0.01	16	matchtigs	matchtigs	na	na	runs	69453	1099923	69454	1030469	68698	287360	3444	290804	324424	68698	1099923	324344	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_16.d_na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_16.d_na.M_runs
spneumo_pangenome_subsampled	0.01	16	matchtigs	matchtigs	na	na	zeros	69453	1099923	69453	1030470	68698	287360	3468	290828	324244	68698	1099923	324344	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_16.d_na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_16.d_na.M_zeros
spneumo_pangenome_subsampled	0.01	16	prophasm	prophasm	na	na	default	69453	1099923	69453	1030470	68698	289980	2256	292236	334616	68698	1099923	330448	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_prophasm.k_16.d_na	spneumo_pangenome_subsampled.r_0.01.S_prophasm.k_16.d_na.M_default
spneumo_pangenome_subsampled	0.01	16	prophasm	prophasm	na	na	ones	69453	1099923	69724	1030199	68969	289980	3468	293448	334672	68698	1099923	330448	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_prophasm.k_16.d_na	spneumo_pangenome_subsampled.r_0.01.S_prophasm.k_16.d_na.M_ones
spneumo_pangenome_subsampled	0.01	16	prophasm	prophasm	na	na	runs	69453	1099923	69453	1030470	68698	289980	3408	293388	334216	68698	1099923	330448	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_prophasm.k_16.d_na	spneumo_pangenome_subsampled.r_0.01.S_prophasm.k_16.d_na.M_runs
spneumo_pangenome_subsampled	0.01	16	prophasm	prophasm	na	na	zeros	69453	1099923	69453	1030470	68702	289980	3436	293416	334216	68698	1099923	330448	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_prophasm.k_16.d_na	spneumo_pangenome_subsampled.r_0.01.S_prophasm.k_16.d_na.M_zeros
spneumo_pangenome_subsampled	0.01	18	eulertigs	eulertigs	na	na	default	73671	1313090	73671	1239419	72907	342660	2416	345076	390512	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_eulertigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_eulertigs.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.01	18	eulertigs	eulertigs	na	na	ones	73671	1313090	73829	1239261	73065	342660	3208	345868	390692	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_eulertigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_eulertigs.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.01	18	eulertigs	eulertigs	na	na	runs	73671	1313090	73671	1239419	72907	342660	3284	345944	390748	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_eulertigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_eulertigs.k_18.d_na.M_runs
spneumo_pangenome_subsampled	0.01	18	eulertigs	eulertigs	na	na	zeros	73671	1313090	73671	1239419	72907	342660	3192	345852	390584	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_eulertigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_eulertigs.k_18.d_na.M_zeros
spneumo_pangenome_subsampled	0.01	18	greedy	glob-greedy	HT	na	default	73671	676084	73671	602413	72907	180004	39540	219544	220112	na	na	na	8120000	1.37	0.82	0	spneumo_pangenome_subsampled.r_0.01.S_greedy.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedy.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.01	18	greedy	glob-greedy	HT	na	ones	73671	676084	73671	602413	72907	180004	39540	219544	220112	na	na	na	8120000	1.37	0.82	0	spneumo_pangenome_subsampled.r_0.01.S_greedy.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedy.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.01	18	greedy	glob-greedy	HT	na	runs	73671	676084	73671	602413	72907	180004	39540	219544	220112	na	na	na	8120000	1.37	0.82	0	spneumo_pangenome_subsampled.r_0.01.S_greedy.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedy.k_18.d_na.M_runs
spneumo_pangenome_subsampled	0.01	18	greedy	glob-greedy	HT	na	zeros	73671	676084	73671	602413	72907	180004	39540	219544	220112	na	na	na	8120000	1.37	0.82	0	spneumo_pangenome_subsampled.r_0.01.S_greedy.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedy.k_18.d_na.M_zeros
spneumo_pangenome_subsampled	0.01	18	greedyAC	glob-greedy	AC	na	default	73671	676093	73671	602422	72907	179628	39552	219180	220196	na	na	na	253500000	1.84	1.13	0.11	spneumo_pangenome_subsampled.r_0.01.S_greedyAC.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedyAC.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.01	18	greedyAC	glob-greedy	AC	na	ones	73671	676093	73671	602422	72907	179628	39552	219180	220196	na	na	na	253500000	1.84	1.13	0.11	spneumo_pangenome_subsampled.r_0.01.S_greedyAC.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedyAC.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.01	18	greedyAC	glob-greedy	AC	na	runs	73671	676093	73671	602422	72907	179628	39552	219180	220196	na	na	na	253500000	1.84	1.13	0.11	spneumo_pangenome_subsampled.r_0.01.S_greedyAC.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedyAC.k_18.d_na.M_runs
spneumo_pangenome_subsampled	0.01	18	greedyAC	glob-greedy	AC	na	zeros	73671	676093	73671	602422	72907	179628	39552	219180	220196	na	na	na	253500000	1.84	1.13	0.11	spneumo_pangenome_subsampled.r_0.01.S_greedyAC.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedyAC.k_18.d_na.M_zeros
spneumo_pangenome_subsampled	0.01	18	greedytigs	greedytigs	na	na	default	73671	1313090	73671	1239419	72907	342660	2416	345076	390512	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_greedytigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedytigs.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.01	18	greedytigs	greedytigs	na	na	ones	73671	1313090	73829	1239261	73065	342660	3208	345868	390692	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_greedytigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedytigs.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.01	18	greedytigs	greedytigs	na	na	runs	73671	1313090	73671	1239419	72907	342660	3284	345944	390748	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_greedytigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedytigs.k_18.d_na.M_runs
spneumo_pangenome_subsampled	0.01	18	greedytigs	greedytigs	na	na	zeros	73671	1313090	73671	1239419	72907	342660	3192	345852	390584	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_greedytigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_greedytigs.k_18.d_na.M_zeros
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	1	default	73671	1313090	73671	1239419	72907	346232	2352	348584	394164	na	na	na	29812000	1.5	0.29	0.01	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_1	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_1.M_default
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	1	ones	73671	1313090	73835	1239255	73071	346232	3156	349388	398440	na	na	na	29812000	1.5	0.29	0.01	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_1	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_1.M_ones
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	1	runs	73671	1313090	73671	1239419	72907	346232	3112	349344	393840	na	na	na	29812000	1.5	0.29	0.01	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_1	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_1.M_runs
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	1	zeros	73671	1313090	73671	1239419	72908	346232	3132	349364	398532	na	na	na	29812000	1.5	0.29	0.01	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_1	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_1.M_zeros
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	2	default	73671	1301011	73671	1227340	72908	342624	4368	346992	390224	na	na	na	29812000	1.79	0.26	0.02	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_2	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_2.M_default
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	2	ones	73671	1301011	73725	1227286	72961	342624	4632	347256	390360	na	na	na	29812000	1.79	0.26	0.02	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_2	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_2.M_ones
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	2	runs	73671	1301011	73671	1227340	72907	342624	4604	347228	391232	na	na	na	29812000	1.79	0.26	0.02	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_2	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_2.M_runs
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	2	zeros	73671	1301011	73671	1227340	72909	342624	4632	347256	390176	na	na	na	29812000	1.79	0.26	0.02	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_2	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_2.M_zeros
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	3	default	73671	1288580	73671	1214909	72910	339368	6264	345632	388176	na	na	na	29808000	1.92	0.58	0	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_3	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_3.M_default
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	3	ones	73671	1288580	73692	1214888	72928	339368	6360	345728	388444	na	na	na	29808000	1.92	0.58	0	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_3	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_3.M_ones
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	3	runs	73671	1288580	73671	1214909	72907	339368	6344	345712	388180	na	na	na	29808000	1.92	0.58	0	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_3	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_3.M_runs
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	3	zeros	73671	1288580	73671	1214909	72910	339368	6348	345716	388296	na	na	na	29808000	1.92	0.58	0	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_3	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_3.M_zeros
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	4	default	73671	1275145	73671	1201474	72910	336324	8128	344452	385588	na	na	na	29812000	2.76	1.64	0.01	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_4.M_default
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	4	ones	73671	1275145	73684	1201461	72920	336324	8184	344508	385492	na	na	na	29812000	2.76	1.64	0.01	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_4.M_ones
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	4	runs	73671	1275145	73671	1201474	72907	336324	8184	344508	385724	na	na	na	29812000	2.76	1.64	0.01	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_4.M_runs
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	4	zeros	73671	1275145	73671	1201474	72910	336324	8168	344492	385116	na	na	na	29812000	2.76	1.64	0.01	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_4.M_zeros
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	5	default	73671	1258662	73671	1184991	72912	331952	10408	342360	381844	na	na	na	29812000	5.96	4.61	0.02	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_5.M_default
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	5	ones	73671	1258662	73682	1184980	72920	331952	10444	342396	381644	na	na	na	29812000	5.96	4.61	0.02	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_5.M_ones
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	5	runs	73671	1258662	73671	1184991	72909	331952	10448	342400	381740	na	na	na	29812000	5.96	4.61	0.02	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_5.M_runs
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigs	loc-greedy	HT	5	zeros	73671	1258662	73671	1184991	72912	331952	10432	342384	381724	na	na	na	29812000	5.96	4.61	0.02	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigs.k_18.d_5.M_zeros
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	1	default	73671	1313090	73671	1239419	72907	345300	2444	347744	395364	na	na	na	321684000	2.75	1.36	0.14	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_1	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_1.M_default
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	1	ones	73671	1313090	73834	1239256	73069	345300	3220	348520	395316	na	na	na	321684000	2.75	1.36	0.14	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_1	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_1.M_ones
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	1	runs	73671	1313090	73671	1239419	72907	345300	3148	348448	395336	na	na	na	321684000	2.75	1.36	0.14	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_1	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_1.M_runs
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	1	zeros	73671	1313090	73671	1239419	72907	345300	3276	348576	395460	na	na	na	321684000	2.75	1.36	0.14	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_1	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_1.M_zeros
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	2	default	73671	1301012	73671	1227341	72909	342416	4352	346768	392568	na	na	na	321684000	2.75	1.44	0.11	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_2	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_2.M_default
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	2	ones	73671	1301012	73723	1227289	72959	342416	4604	347020	392600	na	na	na	321684000	2.75	1.44	0.11	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_2	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_2.M_ones
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	2	runs	73671	1301012	73671	1227341	72908	342416	4580	346996	392608	na	na	na	321684000	2.75	1.44	0.11	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_2	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_2.M_runs
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	2	zeros	73671	1301012	73671	1227341	72909	342416	4600	347016	392748	na	na	na	321684000	2.75	1.44	0.11	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_2	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_2.M_zeros
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	3	default	73671	1288577	73671	1214906	72909	339136	6176	345312	390124	na	na	na	321684000	2.87	1.42	0.15	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_3	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_3.M_default
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	3	ones	73671	1288577	73694	1214883	72931	339136	6284	345420	390036	na	na	na	321684000	2.87	1.42	0.15	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_3	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_3.M_ones
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	3	runs	73671	1288577	73671	1214906	72908	339136	6256	345392	389728	na	na	na	321684000	2.87	1.42	0.15	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_3	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_3.M_runs
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	3	zeros	73671	1288577	73671	1214906	72909	339136	6292	345428	389788	na	na	na	321684000	2.87	1.42	0.15	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_3	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_3.M_zeros
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	4	default	73671	1275149	73671	1201478	72911	336112	8100	344212	386564	na	na	na	321684000	2.79	1.42	0.15	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_4.M_default
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	4	ones	73671	1275149	73682	1201467	72921	336112	8160	344272	386560	na	na	na	321684000	2.79	1.42	0.15	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_4.M_ones
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	4	runs	73671	1275149	73671	1201478	72910	336112	8144	344256	386620	na	na	na	321684000	2.79	1.42	0.15	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_4.M_runs
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	4	zeros	73671	1275149	73671	1201478	72911	336112	8152	344264	386724	na	na	na	321684000	2.79	1.42	0.15	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_4	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_4.M_zeros
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	5	default	73671	1258657	73671	1184986	72912	331472	10440	341912	382804	na	na	na	321684000	2.93	1.48	0.14	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_5.M_default
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	5	ones	73671	1258657	73679	1184978	72919	331472	10480	341952	382868	na	na	na	321684000	2.93	1.48	0.14	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_5.M_ones
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	5	runs	73671	1258657	73671	1184986	72911	331472	10484	341956	382844	na	na	na	321684000	2.93	1.48	0.14	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_5.M_runs
spneumo_pangenome_subsampled	0.01	18	pseudosimplitigsAC	loc-greedy	AC	5	zeros	73671	1258657	73671	1184986	72912	331472	10480	341952	382832	na	na	na	321684000	2.93	1.48	0.14	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_5	spneumo_pangenome_subsampled.r_0.01.S_pseudosimplitigsAC.k_18.d_5.M_zeros
spneumo_pangenome_subsampled	0.01	18	matchtigs	matchtigs	na	na	default	73671	1313090	73671	1239419	72907	342660	2416	345076	390512	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.01	18	matchtigs	matchtigs	na	na	ones	73671	1313090	73829	1239261	73065	342660	3208	345868	390692	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.01	18	matchtigs	matchtigs	na	na	runs	73671	1313090	73671	1239419	72907	342660	3284	345944	390748	72907	1313090	385040	na	na	na	na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.01.S_matchtigs.k_18.d_na.M_runs
